RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,Type
1.519483058817155,13.665487286798275,3.727970115139717,1.0357210105757964,72.0976416624229,0.6180308145755062,7.985348130370059,0.026275771825508474,0.14261212860496214,1
1.5217784409451682,13.953197043766535,3.219822867318906,1.098875346316568,72.75757091368645,0.6997833274295053,9.05930668771854,-0.07092187599895693,0.0725834329114398,1
1.518647574869722,13.07353172485018,4.289649872279393,1.1551770454552959,72.38872916237008,0.4921135739723617,7.952243130047388,0.0245883177512736,0.02105374867667281,1
1.5156055450399373,13.763569382513912,3.6493814326634393,1.1303901436071409,72.7026692883895,0.6232738182994249,8.96864029414528,0.09119136788065872,0.1262198920536696,1
1.5147143164663652,13.999247097821168,3.719830562214249,1.0103640134575282,72.23757924074158,0.4895598720819351,8.542863524814567,0.027427700757713,0.14565053377293966,1
1.5156819236108592,13.49288924152985,3.427805352087191,1.2705130181212256,72.15012451778868,0.2541108576817327,8.246260190778488,0.07964441939768296,0.02349100333696827,1
1.5191746252597793,12.483773295904093,3.678612742258543,0.8564004227875377,72.72787405223359,0.4488525459113928,7.882277189609123,0.1407472207750516,-0.0006478182472326247,1
1.5206155529144283,13.142244405683627,3.7492947481549197,1.2106811622184248,72.96942667993244,0.7937288409260304,9.219331096385993,-0.05557623602395072,0.03840094195686103,1
1.517803026212962,13.09689321144053,3.579266405334015,1.2527392070402663,73.13362579259115,0.5493466952723669,9.613030609406707,-0.0558448050732348,0.1856228186119242,1
1.5181007312040014,13.301110753016667,3.4224604944720998,1.3793729374256989,73.36502902891353,0.4313208818330522,8.985182663656689,0.09137194051248884,0.050745711210118005,1
1.5202233680335413,12.847571813337696,3.358853672509152,0.966551932920883,72.29420230733642,0.3567375396374153,9.162117717175812,-0.06684063089195744,0.08065963255212212,1
1.5199462210654555,12.827338182499814,3.7462159776042765,0.8650062468705682,72.66525161531011,0.2833773204648026,8.268886016361606,0.0857553853856114,0.0009132534614990848,1
1.5174299071820292,13.194593215128382,3.378876835086118,1.3607877047672126,72.457479513889,0.4015465880155206,9.38759985123482,0.0110225532159622,0.24023278755869515,1
1.5143397955331277,12.660416509779342,3.406661326342293,0.8584475350320223,72.52667408452787,0.7370255088928435,9.151946840515988,0.1459806463942587,0.027322457284821255,1
1.5193741451592726,13.50276083915407,3.1026912270463094,1.0114310147057903,72.41559025132176,0.5274572865613951,8.772132863784776,-0.022286103025620976,0.14248348657844342,1
1.5186045982523118,12.566698285680811,3.640060873271413,1.5095261804247264,72.31631013120281,0.8257993709005677,8.95189335481386,-0.006189042897405805,0.07887540317641242,1
1.5156491866481108,13.310834446598994,3.0311728620279337,1.3247996523824783,72.91584852737356,0.26865697725189464,7.586191487277862,0.036031635965958216,0.03933254128200418,1
1.5178680044660235,13.56295250344969,4.0066545112481515,0.8000003610184687,71.70292281356849,0.6186294025441975,9.363579223152927,-0.020714766726507888,-0.0010347803959048774,1
1.5184119503990008,13.100452395361474,3.648113744636666,0.9729530679032824,73.47983471658847,0.34823119233968564,9.689432043305251,0.01983911307510205,0.20104899551825536,1
1.5133246025680898,13.36791807132416,3.848685376182808,1.4153887918907984,74.12864823067916,0.5652884559437545,8.790528939260572,0.18178523394815047,-0.0939317186217026,1
1.5219432206269086,13.648479713908277,3.581031776494784,0.7765101934366823,72.64606892578277,0.23786337317151665,7.980515092490402,-0.023061624201248163,0.07500691918795846,1
1.5189955934461308,13.688249912798454,3.342696034552688,1.1313635181399428,72.56073687806976,0.015937919500185527,8.29917215311778,0.06483316550267124,0.10278211561703544,1
1.52047219236085,12.666308031190107,3.563042860546891,0.4767166910514838,73.36017914315636,0.5925581400724106,8.132263475080252,-0.09913050165942196,0.05702824697741874,1
1.5125320351370923,13.880657862951312,3.8096060006807835,1.161517562693032,72.75176829190431,0.5833550931770012,9.4733946716621,-0.08769030973088772,0.18628972345159625,1
1.5196898690237848,12.687982292670036,3.702708629209351,0.9406715486445192,72.58376675908573,0.4759188681317505,9.068957025317903,-0.04387986321907693,0.055469585655212005,1
1.5190612689501135,12.866635159242588,3.8682387291672535,1.1830105523659435,72.70089808344687,0.08130296977958867,8.742443343682178,0.05631661441068471,0.12501024118676207,1
1.5211934839427634,12.467210491768661,3.959182895171289,1.2787603724243817,72.86845244263084,0.4163415032345969,8.983858487178944,-0.07188950975277475,0.0469421557045696,1
1.5242836196119252,13.256785628942133,3.4700920843335497,1.429359320870288,72.91695472320596,0.6784625240459283,8.530103358028937,0.02721877646007929,0.14147527732975942,1
1.516661696177967,12.726603129762378,3.585700442431742,1.2026577226195825,72.82511754044378,0.4188718730821768,8.598164703884986,-0.03547742664695916,-0.011678723138032816,1
1.5145059202478903,13.202549114287748,3.65921121652561,1.4422726052114552,72.21858600733965,0.3230956746617293,8.497867391379934,0.11090375763893603,0.2166123490996545,1
1.5168609576781995,12.813136156913414,3.8932707059010916,1.049624728118978,72.63888856834697,0.41776397663998427,8.95527524341364,-0.003625406745758345,0.16079668068492953,1
1.5202521003873408,13.927774586064501,3.685250084485947,1.4594498672153864,72.71278603695544,0.3710966494902981,9.46507025815408,0.10863929589212022,0.01900552484900093,1
1.5235866717795143,13.325364162365194,4.102386954017454,1.053441575784536,73.03332710408144,0.6039577337747742,8.35208002673689,-0.04698124715238743,0.1312842758986166,1
1.5225438163433358,13.17412449921409,3.2908186509417114,0.8240566627802424,71.83936490828536,0.18287205555056674,8.527842011616325,-0.13455398164214766,-0.07748657064770588,1
1.5224159788302776,13.936787565191462,3.1523799026530765,1.2914368755020065,73.12742380709278,0.7414162721081209,8.642734246940552,0.10175244932005513,0.01207401136402135,1
1.5152437653660014,13.037786862244795,3.7656344236149977,0.9688366459008259,72.83706384401611,0.7720828752173478,9.334675884768588,-0.0795720505339942,0.09479981929694828,1
1.5210581102178726,12.646462443102743,3.59484827692622,1.258427308227645,71.33114381361658,0.1400157436087789,8.719789493800777,0.0909426838445303,0.14082800238114462,1
1.5202773222510682,12.504658883316221,3.5865632483358483,0.9021770838877354,72.41021555351146,0.3635925242063532,8.169909937890822,-0.08194288857170279,0.1207007405345785,1
1.5209284884856982,13.345130942105946,3.3879818851826182,0.7641372050808304,72.38332891750105,0.8252790114943983,7.845638721798059,-0.03925601396202641,0.20860400620812786,1
1.5193917860843982,12.484852632392796,3.334064299512062,1.3594891346784417,72.78782056654825,0.7297569557125081,8.612859059170509,-0.11333864511254454,0.1193474968500169,1
1.5179764674284313,13.251537659828552,3.28870850229092,1.1286992779234242,72.69536616143886,0.18771001809028465,7.682599466028197,0.01841846532390924,0.15452861091606945,1
1.515163561533872,14.753841232856132,2.99474380653754,1.394609010012437,73.150935659403,0.4627661332738437,8.746427926462575,0.1603068605590144,0.08963435850095025,1
1.519287442974869,12.686857257520304,3.781213992800773,1.05980338948459,72.8404736593358,0.5715708109313139,8.688790165525582,0.09852746114137917,-0.019467037978302883,1
1.5202671011841855,13.434122686717998,3.5799048171451373,1.5210191023147042,73.03129714610674,0.2538622334342016,8.424427939646081,0.04613855900248099,0.13595077630645375,1
1.5182524785071752,12.931788826499613,3.4682686451110016,1.0720733832721645,73.38204450361911,0.6726976010931576,9.013673338961999,-0.012866203242232838,-0.0759976774731097,1
1.5201218843087565,12.99367971518046,3.7669973781488864,0.7382150218327023,72.69818112248703,0.1629866966114603,8.070103942533702,-0.02724534736877684,0.09004411449121781,1
1.5196068745243136,13.112864143414756,2.9235228995368083,1.0516151465745336,72.2640444661222,0.6709935211117474,8.880793354872344,0.13773437341993666,-0.03538966383382277,1
1.518646594744147,12.602649509456134,3.8131033320091228,0.6005482594029041,72.014662885742,0.2069850239836944,7.1967913484142105,-0.0411839558159948,0.07619242374436559,1
1.5177464604394075,13.73003414371367,3.5472606712037487,1.0610779927238791,73.65969817065701,0.3856714111786835,7.412146243586968,-0.024297038134943397,0.07267844289126116,1
1.5159728732089752,12.852690563398554,3.792800764953092,1.7051138599747768,73.55427129598841,0.6858206743439441,8.926665845476474,-0.03607713399871379,0.04920907774226718,1
1.5206601175848942,13.530783354714027,3.579908633267116,1.016226696904532,72.3689890885293,0.3380894131946217,8.570018009902716,0.0569021231576487,-0.03636717984254476,1
1.5159637086018545,14.040617575411275,3.8310580153875047,1.3860473233233903,73.24082174854077,0.7135313444899138,8.647903596972077,0.17033084907153573,0.0349008295283897,1
1.519760848386004,13.252047529536581,3.687759383880796,0.8003520644354459,73.01071755951577,0.4552995343499533,9.971229955827964,0.08080449569211884,0.08414153877460898,1
1.5162425986941943,13.493264878817945,3.2297829173226646,1.2939417655128795,72.85732110307086,0.3947534799553742,8.222308990330564,-0.0031605344126054637,0.13255934128460695,1
1.5156414763367216,13.530004441579482,3.1997084183309616,1.109407221435564,71.83006775275065,0.4698378090489614,8.477086529143026,0.046699510022369536,-0.016805817539068558,1
1.524049577847257,13.78606983083416,3.611154963150926,0.5510476679487968,71.93712503584453,0.17536390464265578,9.618220979120387,-0.06923955935146288,0.050571546333036316,1
1.5174942668661162,13.22302308352912,4.099940462226262,1.3006260122574955,73.23970487134875,0.5030449576997115,9.134067792194855,0.1062622986407667,0.05962040268903305,1
1.5208609714584491,12.988907839901538,3.5255308513054726,0.7773720924671033,71.96438206169466,0.3033441532485944,8.410443044481275,-0.028619981223366425,0.08450564873061664,1
1.517541203820481,12.718378763596402,3.305216659431826,1.1596148363422183,72.46728571799159,0.8013166061015065,8.436931254788565,-0.06859876209541414,-0.0648312602397986,1
1.516048241193377,13.853088900316322,3.643019147699152,0.7831743869403136,73.0804888202166,0.4405392501464282,9.219453777633467,0.08868781244439575,0.2107896714910506,1
1.5136862519242298,12.746423635992825,3.3693416539309955,0.7744675547850126,72.44458706363439,0.5620354913270862,8.078824518215836,0.04568144620831384,-0.009674335288763028,1
1.5169165996562348,12.945261195525575,3.496874749968798,1.3560724677345146,72.52177612073086,0.6146386830127805,7.830273892441199,0.0555482783428604,-0.08324184660479095,1
1.518807113579533,13.039770630911546,3.3118497780825744,1.2237618285724028,71.75336505941095,0.07804669690011479,9.215149665335993,0.08262845003800932,-0.02565660202271564,1
1.51588326838638,12.49674538134636,3.0557309584529704,1.4936420736196339,72.82123076955617,0.5643014550462639,9.911597108475883,0.018512761296978084,-0.037514302257313635,1
1.518830932335453,13.175232303037705,3.235151667259206,0.7110133377131118,72.3055862273122,0.1431634054905263,10.032318847064607,-0.011384969216768695,-0.06407797623402572,1
1.5177887248477344,12.571442921328922,3.5139837921854364,0.8447089023167029,72.71658293689032,0.4463452814074552,8.675111589455332,-0.011212446746642695,0.17780170985278784,1
1.5222647428262142,13.3137005965886,3.502455917300547,1.3983295941656753,72.50162760151409,0.4688795992858057,8.01490901159849,0.032748381905111645,0.04044304077682667,1
1.5178312851608091,13.274325501934616,4.006899929940569,1.4395757558862154,72.20938667707108,0.5948678626308026,8.847662269596318,-0.009980379252148695,0.007334323204467612,1
1.5176719784095811,12.434448410841734,3.825838232347384,1.1754729393920458,72.56461356591949,0.5505201318169376,9.433102602673227,0.07327964271585742,0.17921511330315298,1
1.5217840711681354,14.08258826993319,3.677897355990961,0.7409417502058402,72.66995513076705,0.5460244844172525,8.623105042875128,0.09557936221926573,-0.01105094351206367,1
1.5205864251876078,12.049729415371006,3.7211323344755134,1.3678497391503663,72.19795702367794,0.5674411468834705,7.952101511226791,0.10008021787519188,0.012327492784584069,1
1.5148834318797808,12.638580423548833,3.479922234465819,1.1019080835323265,72.22261058316944,0.6547443302736071,7.7875652449889206,-0.14395777129876214,0.08202170387579359,1
1.515082316445134,13.928592280267342,3.5528599460674615,1.0035573054720577,72.43800303540273,0.7763067553406938,8.30999365784679,0.011658384970865228,0.03645167933343668,1
1.5223865738172466,13.930616021535284,3.3999106333690987,1.3585360442703391,72.24983575456831,0.2912779620563918,8.221123102564473,-0.12307436588304023,0.10969790886190237,1
1.5178482554141342,13.218574171105493,3.4923948596309353,1.0100425489900418,72.94131383956052,0.04194321939901774,9.315355523106163,-0.06672571613230407,-0.03384644346791232,1
1.5216175968099512,12.466421434592874,3.729259191582544,1.124839575717984,72.60423598739928,0.6883353877405635,8.377054685460902,0.1516703577130773,0.16430034901321106,1
1.5193338675821018,14.445418021112364,3.7935887209027936,1.0324004870464352,73.1018569806882,0.4548119472833484,8.498947600685126,0.061010878787222236,0.11145492139270216,1
1.5163951416347792,12.97557551827716,3.2807857280293535,1.2373589356451338,72.9290055056,0.36601120908814266,9.079176014156197,-0.07401207729181904,-0.009081020124386463,1
1.5190997896965257,13.44392198251668,3.4074199914692977,1.0164446245803571,71.51070163627404,0.12756634365461467,9.592535033956684,-0.058148852125541065,-0.02915592786533595,1
1.5153630857435676,14.700128135420096,3.5747598432210577,1.2162139539017298,72.37803089977933,0.3974919643717204,8.298218153750787,-0.08995194284374113,-0.010160721301359664,1
1.5193222991507642,13.222447970962186,3.3874002006457187,1.7992411973953466,73.05308504963114,0.5287221225336793,8.493831512118524,-0.0024352885390291675,0.14134199044680607,1
1.5222487478678717,12.740178253186441,3.836276672936454,0.5871897903434025,72.97379005097615,0.6911290073371594,8.277381395017724,-0.0147824740119928,0.14349069255197447,1
1.5220727906009563,13.215551290179436,4.101051024523405,1.1869484104376706,72.64607921356284,0.486603814100198,8.167870720629724,-0.16405227228777736,-0.1313323739104663,1
1.5188206978224923,13.231678555554307,3.3107164513489975,1.1330446588428746,71.27216689354077,0.7596717812786755,8.539692317202721,-0.050671786589728963,0.15597674384901816,1
1.5169312643762425,13.535159803076551,3.094639016585065,0.8368175386584191,73.42923898259016,0.05925282194207454,9.103894932547892,0.04663306433588564,0.040527099822505235,1
1.5205187114261418,13.514527249585102,4.095394671333729,1.1562725202796376,72.3153280831247,0.2738064164019828,11.01223867065151,0.06458270240509316,-0.07614548536412036,2
1.5178712977262327,13.137748197106099,3.319591785824488,1.3974267249898988,72.15210655449744,0.8819117722014649,11.958752979217065,-0.3142484901539215,-0.17038491006387346,2
1.5221564861535508,13.787815907746484,2.717717288273916,2.1089066422246607,73.58320671704973,0.3312658514897391,6.995279491707105,0.3702791816767272,0.01852228954080609,2
1.5146494390391243,13.281591324839974,1.7048118163831583,1.0731462206495646,71.5727837756768,0.6803906880646193,10.838225208034585,-0.33444402206446844,0.12364866806176075,2
1.5219617780520351,12.194120135386422,1.5080228729862897,1.1392499158092506,72.76212342293258,0.5084334812672122,7.377658466202222,0.34131816321242553,0.026112038914202523,2
1.5208637090026125,11.820757509643464,3.684478651213613,1.3028444374781634,73.02641528925847,0.40023434743926384,8.288437512678579,-0.28258269009185066,0.0723517369691171,2
1.515837248959956,13.423468622939565,1.5903142197165212,1.3405661187380054,72.53143019379898,0.6232320600915567,8.490005963413155,-0.12688321224624494,0.03829853781193677,2
1.5194189764296582,14.17423470927074,2.3220303833671365,1.5467551920395222,72.43652163402184,0.07900490597431825,8.331626108785544,-0.21067688885288574,0.03764952724028866,2
1.5204785054944463,14.308292032163642,4.298042802507381,1.1697663440416328,72.52826638238889,0.3617814746651754,7.738001556534559,0.28042049432943233,-0.11541825075285225,2
1.519016091249699,13.147217116242714,2.23019577018382,1.3801321544135925,71.99296830753823,0.7767234103564639,9.137960633508184,0.07203679829092588,0.08973207570539904,2
1.5167933665766051,12.842121127082427,4.076814119430297,1.3131076099208507,74.4495313336131,0.18098041584348112,8.249062479940331,-0.14534451921607716,0.1251193619331435,2
1.5174712883659691,13.544969561283052,2.357078819627328,2.0244233403994385,72.26306361714724,0.4533003266198013,6.443150491483274,-0.4917886098060549,0.06231207303766245,2
1.5204653056218942,12.856466901572185,3.2263509399766153,1.4123714948517099,72.28615852121862,0.5197097460611914,8.417305072323142,-0.496189538981122,0.28125451090482234,2
1.5187878267071548,12.852672598142648,2.5374598451797943,1.4129819556819423,72.44399715605195,0.2368172233462293,8.643609319040726,0.028847952983796436,0.13680971052110424,2
1.5123162659939111,13.671521871079836,1.128197746404362,0.7250505157297338,72.42527431796266,0.5932807228356409,12.62995964659674,0.13887926207935725,0.1799793328591445,2
1.5265026321721114,12.511472215423447,6.5981956524384335,1.265596644927686,72.14889618469934,0.2953339278173075,8.409370104404667,-0.32098533048488104,0.21421499360103405,2
1.5171544666736707,13.530972448747953,5.806624030946492,1.8390539993117423,72.1864239388138,0.4257188341161429,6.021843082565229,0.4895591052287472,0.052776030361006684,2
1.5189906467933958,12.275102033382835,3.2494144419056155,0.6244441617344272,71.57134176717891,0.4070161779271357,7.628800809667567,0.18512196073150108,0.09097701039155408,2
1.5199877917592242,14.953722028966864,3.8020730183995775,1.3762617769678414,71.84545388721259,0.6846951359996574,9.585809854515485,-0.3122969244106393,0.0354013192040751,2
1.5202915331239737,14.211703182257825,4.85418981759616,1.0296160161315224,73.66972022025658,0.4513009034066562,9.767111245255359,0.0256288436362431,-0.06885882675093011,2
1.5233869708813592,12.793638953972449,4.249903902768566,1.9937040031332784,72.59951248348055,0.16789378445592418,9.643868221739412,-0.1406815705895829,0.21372103843404588,2
1.51202880297151,12.977717909755944,1.808836719498645,1.4370985657382411,72.62265601006455,0.22679317022326656,7.639291789575969,-0.3773092095161121,0.10577699761935977,2
1.515272812488231,13.550878307174141,4.052807360125102,1.3589706202632024,73.45583658366277,0.4739686211987731,9.630674652232058,0.05704296026185071,0.09605656437839982,2
1.5220770489593336,13.29639549248208,1.4383046627188656,0.9346928092995868,72.95252097755656,0.3973288083508706,8.625618698762255,0.07101794140160814,0.0789593796126399,2
1.5140619658663639,13.14156025324957,3.2447990749500453,1.4389284711292405,71.78420935769549,0.4850356821782082,8.407322094387586,-0.13711791714343027,-0.018567116968830174,2
1.5214375095367068,12.335543157004738,3.7041144972759863,1.1753538833880106,72.54696697502355,0.5856792511718855,10.940849303620787,-0.1513029802365234,0.06021550147710705,2
1.5127076530689316,14.539780791526788,4.4775233957511515,1.441069810766913,72.22990583223381,0.8024492626330743,11.720244353626384,0.08946794276830966,0.15695642015580846,2
1.5262972179637255,13.071029056091698,2.4932438214697465,1.3452519072358171,73.33669450176491,0.5534785555148392,9.062859100722576,-0.13102084576573464,0.2390257693652568,2
1.5236995284726482,12.8231810838066,2.4852943410128567,1.7536991688538188,71.88568475069529,0.6780059508892098,8.677269358627699,0.17285073280517638,0.0054094082346911885,2
1.5194736786414398,12.936381775037265,2.577544486634926,2.0845295147905043,72.89904876761048,0.6349877013678219,5.775504579603722,-0.2169725903898826,-0.040657311046199504,2
1.5197498672989411,13.305974768658054,4.244511263733709,1.57155827976192,72.203677426778,0.2695615278022568,10.261417764831313,0.4845286684836785,0.0713006700015514,2
1.518880432632394,13.443134728426935,1.5862723961293181,1.0112118455322423,73.49058046589934,0.6393362819811923,9.936791129301847,-0.2676330339332879,-0.06532669294293275,2
1.5175181173797168,12.763553711884372,2.518323112779201,1.016487600340375,74.2981601620507,0.1916038531416303,9.073868735831764,-0.2623277574763958,0.2131914994235168,2
1.5214383531039222,12.3228445187747,1.9305156962426018,1.3159868833247206,73.00008493129941,0.6035523976908667,12.106569334503313,0.29497939398197426,0.08074356924812699,2
1.5154339265661565,12.06790690211368,1.1739364036284017,0.9684281266804404,72.01301088418523,0.4448350421051175,8.527342649864494,-0.2734932641275368,0.04181950331914043,2
1.5183199668547598,13.422435048625527,1.8315220830115275,0.8150509994644767,72.19110527516804,0.6879362962170043,9.41636503383891,0.2701394265406013,0.04214450295216903,2
1.5216507933178014,14.129908762520474,2.7588816804702767,1.2332144303714812,71.95986718629325,0.4153581416148995,10.712625020626396,0.10392097631081854,0.06933149869859079,2
1.5224643595146006,11.911448242622617,4.1398368199666455,2.266097136822399,73.92200427759903,0.6717822739345951,7.023964567456561,0.2588328886267157,-0.07589249143981483,2
1.523086221414715,13.572485547026849,2.550510941681381,1.4548166310301718,73.44676901328279,0.5240838620063503,7.379654854053141,-0.07808445290912727,0.08925755252842002,2
1.5140933384488815,11.909421247204303,3.751116267404933,1.7151150248949665,73.58610884938699,0.608645288123324,8.463186056559273,0.5490640210038183,-0.06659339019351065,2
1.5201176284778275,13.226219062554671,3.8698082755692025,1.4679041621447262,72.96225302632651,0.6607548206321039,11.74294352687922,-0.0012532267012850054,-0.013148869400036524,2
1.5142740295849293,14.375906068792705,3.916884212189703,1.116011300312363,72.94554567616656,0.4116371865858126,6.8652026849358085,0.4998842189259223,0.25430507653601103,2
1.5197046896071589,13.924980219061318,0.811106334846655,1.5908043755784458,72.34709192507353,0.4164526732571586,8.921608405578368,0.5273413960674616,0.1433782408390693,2
1.5219079354778398,12.755275816189654,4.783861250171344,1.3418410429293384,72.25404766924166,0.4427469036734079,8.39745241333439,0.3702617529053723,0.06220511020760894,2
1.5164182294230717,12.799402936906455,4.888740685660328,1.7856181056800056,72.32501393710173,-0.02490929228755434,9.717535671855554,0.2650120139376686,0.19756475015528605,2
1.5160894517645511,13.098594001526866,4.3245130718648825,1.3346908962331177,73.53615896247935,0.7256806381910785,6.224083460939204,0.6147440192327529,0.02190101962476433,2
1.5129945831455929,12.55715859080006,3.4974666762457414,1.6235855490853357,72.53992658744059,0.3172921303600824,11.133475402148699,0.22079673807897687,0.0936997708252684,2
1.5184775726449182,13.991434107258875,5.6662211366055795,1.2347172831615143,73.47653350123059,0.538183938473781,9.058308156755826,0.3472022336273656,0.08907101059233069,2
1.5165989546526777,12.047295949769092,4.6093324513964005,1.3496549485113098,73.47624425506642,0.3882692781860509,6.8551563836253235,-0.21795756212381698,0.13456496925735426,2
1.5177144613280933,13.568390788274453,1.8591026989100576,1.1796379747829824,72.69785942113337,0.6394129967419659,8.348416985934469,0.12833722617189774,0.17007371010101466,2
1.5161590180851603,13.900558363001453,3.04925882686338,0.9337283013279178,72.56296362692676,0.3951250210209888,9.502479401600832,0.07154128720589845,0.17626413214659947,2
1.5273763902836477,12.945224488682593,3.5260782606350163,1.477397785344218,73.31007488899759,0.3537853190917668,10.489299348448515,0.03420650384447621,-0.001399573557813491,2
1.5194845880774688,13.216096178647929,2.57778467206525,1.3924975234915065,71.63593510213862,0.8317337000496491,6.651228286536735,-0.28683188432809753,0.14416896129239914,2
1.5153511071805263,13.217808937305955,2.055707350865002,1.6264658311886655,72.39353069570488,0.5301369240726291,8.360544983977109,-0.062016066468725116,0.07109648808422389,2
1.5175142935094963,13.170851979397796,2.907966018524922,1.188717100662288,71.80140427544289,0.7515693433169562,7.211658945760945,-0.2547773984604729,0.027284662189985782,2
1.5195215146619052,11.532164333667845,3.4092096553238185,1.6826622898684958,72.64846806342534,0.7629628189478529,7.184400283090828,-0.196169906226558,-0.14739760201430946,2
1.5195135706258551,13.172393375269301,2.563987221716248,1.2494509834228171,71.82723359277179,0.7502542217414152,8.476374324368766,0.24873578856897302,-0.012913758096589107,2
1.52029251541776,12.459620294741438,4.306515056043391,1.674066500373684,72.04314943634367,0.4044352383127199,8.193411623908597,-0.06886419501405712,0.1704216898422229,2
1.5182988051214554,13.961146671072965,1.5421805347627258,1.6241196121552095,73.32368259807005,0.10624089915475238,9.685120554884458,0.05477984156185214,0.1013692710606852,2
1.51298427538241,13.410985419367735,2.6500434511060558,1.453735344485393,73.12149930159359,0.8759715485690941,10.52906449680214,-0.002699075529220253,0.275873118657874,2
1.5188376110227353,12.58348679757497,-0.6916259031783434,1.301332671249034,74.44001433048216,0.5681166767605668,7.394047171830242,0.053637693954160834,0.04104519268137364,2
1.5178705905761,13.699247598358381,3.899332577010709,1.3795580301691222,72.5690191014167,0.9661459963670912,13.608774450020974,0.3896006879341144,0.07878935812042867,2
1.5251587235502515,14.00210988253375,3.1546106950498074,1.5873432748638776,72.75786937236832,0.4630476543181774,5.508028472846185,-0.16229372295644645,0.10505025184830738,2
1.5250839298967953,12.731314336721379,1.6615733166650504,1.4657993820777129,70.85000603794673,0.4532347401309216,10.741175296884363,-0.062446274693895625,0.07789139095412365,2
1.5202878514786609,13.596010823458268,1.0029445079839605,1.1158545133354272,72.25164901565873,0.4159416875848412,11.999747804992905,0.2386112904087389,0.05770886716037853,2
1.5198333432344058,14.266637337224806,2.4483962721729298,1.819614870622616,72.95273319810691,0.39520114451730987,13.931639317937481,0.3146932895221104,0.09302189471264184,2
1.5228142891003966,12.976425031676145,3.8216528114978656,1.6288735439333073,72.4014989486716,0.6422357951608605,8.242911924395537,0.1857925275237276,0.01856934920428404,2
1.5212182676665118,13.078677514728207,3.3744559044621965,0.9994191949529924,71.27095959023606,0.35389213895204796,9.457232462761679,0.03572928430146617,0.11361238840269765,2
1.5180565356233306,12.509613471145668,3.664670711093488,1.1172391368483885,72.08861233279265,0.36940287747896267,7.979539826375735,0.031506359528463784,0.25315330273868764,2
1.5131819862916065,12.168510379699425,1.9913151864267769,0.9964236314120938,73.41677967739194,0.3923934940945456,6.121387684459012,0.3266730770969757,0.08503998785138889,2
1.5157423510199577,12.922767201476612,3.6142444559074103,1.4092516090305307,72.53223694647338,0.4025054555817803,11.44410207042798,-0.6586811644641413,-0.059310975107443625,2
1.516585439181123,12.882232307008927,3.550890641011166,1.3736615477538536,71.97890219132837,0.7258317842976899,10.454248906420645,0.3352630404470242,-0.04698481356798959,2
1.5189105868072763,12.063626121664331,4.408944897745464,1.2390545587893835,72.14155419533019,0.16715604304403953,7.172948678433545,0.3580254275243403,0.19662723928234052,2
1.513595579817694,12.794514626846647,1.9063292590948893,1.3123235267219957,72.60709113294372,0.3888100727296706,5.075042598389695,-0.6229560175156899,0.08990467630635972,2
